"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HOXC11",431.859907400758,4.36829433349592,0.330954871167002,13.19906341941,8.88326368651243e-40,4.68049293349355e-37
"GLTP",3168.3679391469,-1.92292066244621,0.146279743991136,-13.1455019675364,1.80603018593307e-39,9.25858934237257e-37
"SLC5A4",67.505940271043,-3.44362440832024,0.262618004520349,-13.1126744893586,2.78597579211574e-39,1.3906418111803e-36
"ATAD2",3972.44886408989,1.9583441544599,0.150773529667365,12.9886470044203,1.41913690674226e-38,6.90209970438134e-36
"CA7",44.4697201124018,-4.55725871746009,0.35122939315877,-12.9751632586172,1.69235367128497e-38,8.02514110923332e-36
"BAAT",374.753961671351,6.16838531696355,0.475843661208274,12.9630503037503,1.98206189893272e-38,9.16969514608679e-36
"HELLS",1969.65908228469,1.95345280659627,0.151127539277414,12.9258559752664,3.21696372858424e-38,1.45284209532823e-35
"IBSP",77.6615780141099,6.78018411945808,0.527343026022456,12.8572556853523,7.83077587186068e-38,3.4542827148245e-35
"KIF23",1825.62123786251,2.11095569134771,0.164496211315375,12.8328529542881,1.07337546663637e-37,4.62722405708151e-35
"PRAME",768.334883539659,6.32436260999093,0.494321607513308,12.7940242017858,1.77062508497836e-37,7.46338146930435e-35
"EMP1",15552.1323238947,-3.24418747853448,0.25433287824289,-12.7556747713768,2.89853976342362e-37,1.19520657027433e-34
"MEP1B",620.944617547687,-5.93425038947711,0.465516716167516,-12.7476633671339,3.21229816147911e-37,1.26939315681116e-34
"MTBP",509.60730011581,1.85916634167477,0.145837755399727,12.7481826402153,3.19097565657463e-37,1.26939315681116e-34
"PCK2",3268.41663390593,-2.36270539258627,0.185757135547069,-12.7193250780269,4.61831957889938e-37,1.78776093413395e-34
"KIAA1524",827.293366512317,1.71651675119409,0.135708702000342,12.6485385674808,1.13975188327902e-36,4.32376274440728e-34
"E2F3",1508.12854829733,1.3079369138482,0.103594048148154,12.6255990303388,1.52575948102224e-36,5.67462859529998e-34
"BEST4",84.5602433112307,-3.40382940777997,0.269760866484873,-12.6179510472875,1.68139193798038e-36,6.1332004383869e-34
"SLC28A1",75.4828329921191,-4.93920267229957,0.3932423972302,-12.5601987656692,3.49453785918474e-36,1.25064894552861e-33
"ALPP",238.06495949701,6.44624411526691,0.51408127328727,12.5393482513897,4.54719853914861e-36,1.59724559056613e-33
"ZWILCH",1607.83066711918,1.41238342271422,0.11270519239876,12.5316624075056,5.01013486687229e-36,1.72785887554243e-33
"STRA6",849.192303141459,4.31349921796748,0.344690721591111,12.5141146766473,6.25008484417071e-36,2.11699302364697e-33
"EXO1",775.845654855276,2.1633284878795,0.173069868835526,12.4997407257261,7.48951496071104e-36,2.49230034692574e-33
"BTG2",12919.3827189315,-2.41016926375434,0.192960790560242,-12.4904611799975,8.41643490156513e-36,2.75246443470495e-33
"COL1A1",252029.297012047,2.97640036456325,0.238447477442761,12.4824149807906,9.31188070992084e-36,2.99369073399625e-33
"KIF18B",1671.14244225951,2.24422278019717,0.18102916312351,12.397023449012,2.71212140869814e-35,8.57391981336439e-33
"KHK",711.625352049768,-2.73644597463345,0.221131153693541,-12.3747646088159,3.57942146289193e-35,1.11302403783826e-32
"ANLN",4107.93975766511,2.02769930828582,0.163896786037955,12.3718064112389,3.71374150949409e-35,1.13616530567877e-32
"FANCI",2811.89751322119,1.83410977826679,0.148375929517553,12.361235304341,4.23596710371639e-35,1.27536228608401e-32
"CENPF",5578.32454884127,2.27582666398351,0.184149184104633,12.3586030263941,4.37696986041402e-35,1.2972244423802e-32
"DSCC1",762.380220942012,1.9272025910397,0.156014678484178,12.3527004623167,4.71033182773341e-35,1.37454729397611e-32
"PIWIL1",344.76119018093,6.13425122767749,0.496665897468311,12.3508605260519,4.81931554907958e-35,1.38504208083245e-32
"HADHB",5580.84287896178,-1.00636979332509,0.0815326143211221,-12.3431561922132,5.30353428188243e-35,1.4906926767565e-32
"EME1",273.720402789171,2.16609574718419,0.17549833991354,12.3425426602402,5.34411124100812e-35,1.4906926767565e-32
"SLC25A34",194.345629027591,-2.94334259588041,0.239027834943309,-12.3138068693066,7.63357514210639e-35,2.09845874341267e-32
"ZNF695",134.382652911111,2.92318830621912,0.237907181501112,12.2870956974683,1.06255292804968e-34,2.87921484846376e-32
"DTL",1485.19204731486,1.98135167509204,0.162057834636443,12.2262010938068,2.25227865108036e-34,6.01707344418201e-32
"HOXA11",273.900012272347,4.78753198461232,0.392784878762681,12.1886870993955,3.57128526131737e-34,9.40835261620386e-32
"NAALADL1",493.084884941212,-3.11750486626972,0.255973301383456,-12.1790235521462,4.0206662011852e-34,1.04471228087782e-31
"CSRNP1",3325.60134131729,-1.93390855768094,0.159096125192326,-12.1555981036189,5.35683025376766e-34,1.35477808337953e-31
"DMBX1",107.460204715968,4.68289854069912,0.385212748474365,12.1566551451003,5.28798403257e-34,1.35477808337953e-31
"TPX2",6508.1863063814,2.19503813787386,0.180609904118302,12.1534760155572,5.49774348414654e-34,1.37212103167489e-31
"CENPI",416.253946895301,1.79145289055479,0.147695804640696,12.1293417569504,7.38405763294786e-34,1.81897149586695e-31
"BGN",32450.6565312228,2.561602715963,0.211291547724098,12.1235456105793,7.92547005054805e-34,1.92731174254866e-31
"TRIP13",1401.53060796846,2.22845081361435,0.184004901147391,12.1108231341584,9.25605875924474e-34,2.19461153181693e-31
"KIF26B",2056.93144648531,2.6340768774008,0.217495252428916,12.1109626439395,9.24032799851559e-34,2.19461153181693e-31
"ADAMTS2",4502.16356721606,2.68455742281358,0.221777293339935,12.1047442792024,9.96795286991762e-34,2.33422382761231e-31
"TTC36",50.315731830075,-2.93587545702036,0.243507000126059,-12.0566367927842,1.78941936603018e-33,4.13923250425127e-31
"CITED2",3284.80864452653,-1.73593252877537,0.144267621279733,-12.0327244143676,2.39137134656916e-33,5.46500381948481e-31
"MCM10",748.929733966623,2.23367532946311,0.185683635420679,12.0294678871542,2.48758817697638e-33,5.61721101677237e-31
"SLC39A10",1996.32928486817,1.72980900577441,0.143851065998003,12.0249995630788,2.62589493369384e-33,5.85976177674174e-31
"KIF18A",780.969054531502,2.06827830751107,0.172116696255631,12.0167209370509,2.90263063685493e-33,6.40198813021678e-31
"HOXC8",171.154455312175,3.84222044857367,0.32028362910968,11.9963060842486,3.71510206691128e-33,8.09977655231875e-31
"ENC1",8001.20750696433,1.96568102396673,0.163999936101204,11.9858645722503,4.21424424937358e-33,9.08361192296797e-31
"DNA2",688.338710455183,1.89809581920889,0.158635775505765,11.9651182916171,5.41204063345061e-33,1.1534335588235e-30
"IQGAP3",4155.54379198269,2.09045605929496,0.174762441441884,11.9617009355533,5.63947649058144e-33,1.18855100081499e-30
"ARHGAP11A",2319.94860193468,1.86032455615175,0.155584389016167,11.9570129620038,5.96699280332084e-33,1.24375735707022e-30
"C1ORF112",591.378027495188,1.44208006977355,0.12062274920848,11.9552910146419,6.0919792002732e-33,1.2560071898998e-30
"RAD51AP1",885.483995504841,1.91811139283172,0.16051507850074,11.9497271580182,6.51387335603187e-33,1.32854999803454e-30
"GPM6B",587.10052313363,-2.83054322900074,0.236992116630795,-11.9436176580101,7.0106255244057e-33,1.41465473347795e-30
"AQP10",217.438424289895,-5.8977793003099,0.495699138963518,-11.8979010386055,1.21361260284236e-32,2.42313724744358e-30
"PGM2L1",1796.35800837343,1.65649072836299,0.139309288816195,11.8907414030989,1.32227567978927e-32,2.61259636398362e-30
"AQP11",312.62116353129,-2.09925474753735,0.177312991756763,-11.8392607712417,2.44599334399878e-32,4.78305172669782e-30
"GAD1",328.197833702353,4.18887823418134,0.354015626312102,11.8324670518594,2.65229932012558e-32,5.03088135041419e-30
"OLR1",567.884966671637,3.06100652743789,0.258694405695616,11.8325192197605,2.65065109860849e-32,5.03088135041419e-30
"LRFN4",2568.42822116288,2.04743903186421,0.173035359637014,11.8324892447373,2.65159802172091e-32,5.03088135041419e-30
"MAGEA12",423.418834533826,9.28936138599899,0.78572428843825,11.8226730708084,2.98047461924551e-32,5.59739035424246e-30
"INAFM2",617.470230814246,-2.39177678527948,0.202615031571496,-11.8045377321154,3.69817762417027e-32,6.87716011522174e-30
"FEZF1",191.382868479505,4.98917448612288,0.422737391532673,11.8020657411784,3.80845786508868e-32,7.01347852281575e-30
"ATAD5",874.601154445239,1.50830412766141,0.127907168179107,11.792178258136,4.28317554632057e-32,7.81185324640466e-30
"ATP11A",10329.2177465462,1.89712519803537,0.160965669623227,11.7858994559273,4.6146725964854e-32,8.33629617239382e-30
"KNTC1",2396.07570728306,1.53516646898979,0.130320910242835,11.7798936957179,4.95555308820438e-32,8.86763499783591e-30
"FAM72A",90.3194427884856,2.08871188984838,0.177396059569223,11.7742857136763,5.29638248472982e-32,9.38895167947245e-30
"BUB1",2414.21727143946,2.01914325750594,0.17173276899682,11.757472201146,6.4640681253447e-32,1.13528189075498e-29
"STRIP2",586.412418039909,2.57668727416222,0.219269015232209,11.7512603020243,6.95733769922352e-32,1.21070441723736e-29
"DPT",1212.45872123028,-3.89037730934346,0.331332126140388,-11.7416241964266,7.79744180003616e-32,1.34456250966442e-29
"ZNF365",178.230805495832,-3.839096367093,0.327271127683241,-11.7306295678144,8.87957545835956e-32,1.51736745310058e-29
"FAP",929.574650479854,2.86300574006008,0.244296051336463,11.7194106265636,1.01374801080644e-31,1.71685466687291e-29
"MPZ",149.156174601458,-2.57793508273358,0.22031079919315,-11.7013559579231,1.25432993427159e-31,2.10219934731386e-29
"SLC51A",328.955121150463,-2.81908741141893,0.24093237444394,-11.7007414131257,1.26344752000095e-31,2.10219934731386e-29
"RFC3",1866.25328523571,1.7632638790125,0.15079595626851,11.6930448444705,1.38336476743287e-31,2.28170981814494e-29
"CEMIP",4799.77088771904,3.6990628387082,0.316977957392863,11.6697794040094,1.81894280319248e-31,2.94886385392778e-29
"HMGA2",1295.12763672236,4.10233455012077,0.35153482152571,11.6697814808675,1.81889839984099e-31,2.94886385392778e-29
"CST4",52.0909406490824,5.77919106479171,0.497687772238848,11.6120816848564,3.57797310177158e-31,5.75144015206807e-29
"HOXC12",357.076513970747,8.44983051832881,0.728124782452432,11.6049209173578,3.89047115133048e-31,6.20121485701147e-29
"ZG16",341.697162910118,-5.57261587344266,0.480458252712141,-11.5985433531129,4.1915177032717e-31,6.6253923163048e-29
"C1QTNF6",1174.25264227442,1.9577434943766,0.168932014572817,11.5889430391699,4.68882790177793e-31,7.35022211908461e-29
"RECQL4",2224.03772743643,2.12884673183902,0.183792358767078,11.5828903123058,5.03203230001799e-31,7.82357284153617e-29
"TOP2A",12455.1688897384,2.43487316763068,0.210503578059705,11.566896819873,6.06363075262524e-31,9.35080878990208e-29
"GADD45B",2681.08815865002,-2.2482401055054,0.194742863331098,-11.5446597993323,7.85516563209742e-31,1.20158694927116e-28
"RBP2",2897.56631969393,-6.09594605582684,0.528266411138106,-11.5395299176672,8.33796309469695e-31,1.26523587184169e-28
"ADAMTS14",798.930823677788,2.50834069681791,0.217960010593988,11.5082610336737,1.19871146664784e-30,1.80453643645843e-28
"ACE",3627.25815886272,-2.21357701063626,0.19237348422143,-11.5066638190549,1.22111437770978e-30,1.82378720601567e-28
"C4BPA",422.667238269685,4.76593089738877,0.415330642738144,11.4750283436071,1.76119955906045e-30,2.60987759658271e-28
"PTGR1",2641.70867275023,-2.01610881043433,0.175731406770124,-11.4726721164397,1.80982922674746e-30,2.66115044751518e-28
"DLEU7",71.0366035965771,1.84751450390579,0.161260218712361,11.4567282536134,2.1757956018935e-30,3.17465315205507e-28
"ABHD6",910.688319517638,-1.45403032131004,0.127097523762585,-11.4402726210947,2.63057625071458e-30,3.80891376515681e-28
"PRR5-ARHGAP8",40.4673819722446,2.68823391082207,0.235210325214657,11.429064214629,2.9931702280417e-30,4.3010949155678e-28
"IGF2BP1",833.447943832123,6.00323076879038,0.525849061265539,11.4162622147554,3.46831967914715e-30,4.94639756947843e-28
"MAGEA3",809.144042124532,8.64623846348189,0.758413009235651,11.4004353277059,4.16033519379736e-30,5.88904760865286e-28
"TREM2",581.306930961432,2.76660660833073,0.242748100889876,11.3970267869812,4.32643240913011e-30,6.07879777306518e-28
"NUF2",951.755740945338,2.04039535735992,0.179358656989232,11.3760628653816,5.50283636400746e-30,7.67483824650687e-28
"CENPL",653.055678791229,1.25271994740619,0.110231374816443,11.3644590706794,6.28525972159468e-30,8.70210265687649e-28
"NDC80",1008.98702229335,1.83165881691957,0.161449018593661,11.3451220259786,7.84167764108963e-30,1.07783290939267e-27
"LYVE1",504.979112304905,-2.97858563047684,0.262865739110509,-11.3312052021532,9.19309869562732e-30,1.24726896239524e-27
"CSAG1",404.64287574361,6.84788437748628,0.604345076312833,11.331083260024,9.20590756723607e-30,1.24726896239524e-27
"PABPC1L",1416.02964998316,2.53083751574936,0.223405908949761,11.3284269321564,9.48936679106958e-30,1.27655538505679e-27
"CEP55",2184.79381265336,1.94382921290624,0.171607025080613,11.3272123445594,9.62184590157685e-30,1.28526178212049e-27
"ASPDH",32.4868115592635,-2.85336943217803,0.252018798857196,-11.3220499626096,1.02057083609249e-29,1.35371941391625e-27
"CENPO",946.987611031839,1.31946261954164,0.116563545571875,11.3196850101651,1.04847967846704e-29,1.3810807320252e-27
"PPP1CB",13945.6431375124,-0.970180967803341,0.0858256321297939,-11.3040934710057,1.25240855210203e-29,1.63832313215664e-27
"TBC1D31",730.918379143446,1.34833843639158,0.119456503261311,11.2872752807948,1.51665604117787e-29,1.97040628692205e-27
"BUB1B",1590.77450577561,1.93896406118773,0.171879117483568,11.2809751968449,1.62929718165138e-29,2.10234754704513e-27
"NEB",1668.16832022166,4.09092009769989,0.363270992569771,11.2613453355051,2.03626095624128e-29,2.60971606878275e-27
"RCC2",11297.6446227201,1.23634528321379,0.110039790577534,11.2354383512087,2.73134810786491e-29,3.4770611348981e-27
"MTFR1L",2015.62198388601,-1.00937019998325,0.0899353850793951,-11.2232821274093,3.13418110424656e-29,3.96327647902324e-27
"KIF4A",1519.94037568664,1.93142922273853,0.172142718748101,11.219929816287,3.2552869038944e-29,4.08915774788536e-27
"WDR62",1141.29519246841,1.96389982024623,0.175131497403046,11.2138584399044,3.48655935005964e-29,4.35085906262705e-27
"GSN",32804.9062033894,-1.92877153616519,0.172196206708895,-11.2010105973232,4.03108490216356e-29,4.99749140027702e-27
"DKC1",4881.1561938597,1.25809700389864,0.112357975239954,11.1972203238071,4.20728062778914e-29,5.18205837324055e-27
"MTFR2",423.983510316599,1.97114289497236,0.176100756004678,11.1932676479822,4.39916752162366e-29,5.38344577742952e-27
"RNFT2",591.142695768366,2.11589244479065,0.189148334242209,11.1864186024562,4.75243794392244e-29,5.77847711027698e-27
"PRC1",3134.2564649388,1.71937278701558,0.15373802360135,11.1837835997814,4.89572544716922e-29,5.91478473133158e-27
"MMP3",2352.91716406564,4.8005022302629,0.429467231586811,11.177807937816,5.23675144535447e-29,6.28675325414453e-27
"CCDC150",173.974884929207,2.27942910377318,0.203981912283965,11.1746628818734,5.42559900387005e-29,6.47250074876775e-27
"CENPE",1797.35187883247,1.95799122392909,0.175281849452312,11.1705303774866,5.68404592560756e-29,6.73843644480777e-27
"FOXS1",327.494278705942,2.57969233097199,0.230988653851694,11.1680478151463,5.84514022327204e-29,6.88637389782758e-27
"TIMELESS",2645.39922929884,1.49899680404378,0.134270599721054,11.1639987246496,6.11766111758695e-29,7.16295037520921e-27
"SPP1",11803.1822667877,4.02781678573872,0.360896142657213,11.1605980492965,6.35625367223489e-29,7.39665151257371e-27
"RNF11",5362.60600799381,-0.967781917451429,0.0868275059999244,-11.1460292024542,7.48735881992785e-29,8.65976964002387e-27
"SLC6A4",156.413211020358,-3.84207513408419,0.344981178001116,-11.1370572630828,8.28105310326245e-29,9.51969789470801e-27
"GINS1",1272.95779654115,1.85953536937661,0.167001370067948,11.1348509812825,8.48868625779671e-29,9.69960246613784e-27
"IL11",393.099438349682,4.05042243124819,0.364226626265808,11.1206104638057,9.95882151955181e-29,1.13113129690335e-26
"SGO1",678.027903943204,1.90561727071394,0.171484901595256,11.1124492767978,1.09124631424504e-28,1.23206905289285e-26
"CFD",3229.12438785823,-2.97645962347912,0.268153117212857,-11.0998509150891,1.25653309518903e-28,1.41029110944057e-26
"ASPM",2585.38249657296,2.02811905578459,0.182941203040412,11.0861797237475,1.46407596730863e-28,1.63356429105353e-26
"MEST",3466.81143020974,2.09682936751459,0.189174684865434,11.0840907122755,1.49865311478214e-28,1.66236563047881e-26
"MYL6",39175.7844247946,-1.41099646524811,0.127308849795585,-11.0832551508688,1.5127089908241e-28,1.66820140336927e-26
"MAGEA6",573.683150089704,8.89245126987816,0.803122499623508,11.0723473368593,1.70865395150938e-28,1.87339584694971e-26
"SLC25A4",2253.55529614026,-1.97065963937284,0.178062459846916,-11.0672380976151,1.80889908892868e-28,1.97190792636777e-26
"KIF15",906.677459956696,1.83095381240084,0.165476803989061,11.0647158288232,1.86051650733643e-28,2.0165872634947e-26
"KAT2B",1831.82240312647,-1.61738684235428,0.146267582468504,-11.0577259503318,2.01132302402793e-28,2.16765767725919e-26
"DCSTAMP",44.2688898906929,3.68035175245827,0.332918193186824,11.0548231600938,2.07745832926969e-28,2.22628415760381e-26
"BNIPL",201.726403464058,-4.12700938839354,0.373684992325939,-11.0440865251389,2.34136838734525e-28,2.49500424557105e-26
"TMEM26",148.597046067568,1.84751123220066,0.167515156107993,11.0289198608968,2.77173925970533e-28,2.93711454067546e-26
"FANCD2",1300.28740121635,1.59498677141358,0.144654069158925,11.0262143380234,2.85637064321325e-28,3.00997990891494e-26
"QTRT2",1512.51720282283,0.920454812265839,0.0836472038951178,11.0040117230931,3.65501370721554e-28,3.83029281759472e-26
"HOXA10",893.653246956883,3.52701396267578,0.320707038852992,10.9976194326453,3.92353132769659e-28,4.08909572657961e-26
"RAET1E",127.748950967772,-3.81417459960264,0.347169633559771,-10.986486809037,4.43868945696069e-28,4.60071374970657e-26
"C4ORF3",5147.95501419576,-1.23868622704424,0.11301936406827,-10.9599468839341,5.95343003448301e-28,6.13720983119966e-26
"CHEK1",1386.59403971348,1.47620620220408,0.134744852354908,10.95556658681,6.24861042583811e-28,6.40668338147553e-26
"SDS",819.655745507816,2.49204240545576,0.227550986687633,10.9515781132458,6.52999015111498e-28,6.65918565518005e-26
"CELSR3",1540.61982296113,2.52169390785272,0.230654809805811,10.9327609945604,8.03653187816116e-28,8.15170784304604e-26
"KIF2C",1921.64651287762,1.77741161529224,0.162922367194452,10.9095616881803,1.03755392438824e-27,1.0468256828615e-25
"PRIM2",948.039692385709,1.05206779022145,0.0964820179966864,10.9042888205093,1.09949651019042e-27,1.10345237065036e-25
"TROAP",1517.80471810478,1.99389195051204,0.183013183746723,10.8947995422638,1.22034999827357e-27,1.21829467196068e-25
"NEK2",1347.80974463867,2.05194405998253,0.188393586415646,10.8917936062611,1.26131361723431e-27,1.25259668542934e-25
"ACER1",56.672631288923,-5.15125584122344,0.47322293264555,-10.885473813421,1.3519373552761e-27,1.33560144556651e-25
"FANCB",144.855000644958,1.79171351566795,0.164876743505719,10.866987530026,1.65577938817941e-27,1.6272965510356e-25
"MELTF",2601.41683254752,2.8654815710234,0.263822780801494,10.8613879450367,1.7605280661955e-27,1.72132455461836e-25
"PLCD4",371.137556700404,-1.99572164837615,0.184015814707366,-10.8453811513422,2.09759713984864e-27,2.03535980394601e-25
"NFE2L2",9996.26938969958,-0.989819407346669,0.0912684914214365,-10.8451382501342,2.10317651609774e-27,2.03535980394601e-25
"CDC7",687.72007095133,1.66760614889992,0.153867215204541,10.8379562643225,2.27496415671393e-27,2.19043249363197e-25
"MMS22L",1162.97896416062,1.37072564273443,0.126494670057493,10.8362324049814,2.31822635986305e-27,2.22081401989304e-25
"TRIM59",672.663786434032,1.4029144853509,0.129499857342967,10.8333284231768,2.39295747771921e-27,2.2808852983607e-25
"CSTB",24185.0357977481,-2.86707630721778,0.265002540271348,-10.819052165621,2.79654464671383e-27,2.6522429429434e-25
"ORC6",591.280550549809,1.82564014408876,0.168872355578415,10.8107696954641,3.06090935614664e-27,2.88852381429798e-25
"ETV4",2908.39433320462,2.61632400874219,0.242381421099244,10.7942432092224,3.66469178149342e-27,3.44118186689937e-25
"OTX1",497.070073598477,2.19489757344918,0.20342492452691,10.7897180178569,3.84968917958672e-27,3.59708888465029e-25
"PPAT",1248.68867323933,1.38253027770757,0.128310409034606,10.7748879308356,4.52332621006412e-27,4.18529031963396e-25
"UHRF1",1540.23581387435,1.88985970930919,0.175390579558869,10.7751494639133,4.51048964158315e-27,4.18529031963396e-25
"PPL",12830.2942631331,-3.48031536129319,0.323503460753099,-10.7582013286386,5.42180539975285e-27,4.99227207876272e-25
"HJURP",1208.10965986998,1.95439824265618,0.181787152824042,10.7510250988303,5.86066240972473e-27,5.37029200906563e-25
"CRADD",450.062251477404,-0.980881801054527,0.0913023204765928,-10.7432297003448,6.3773590887071e-27,5.81566092281713e-25
"UNC45B",57.9470097553016,-3.861301385502,0.359840876475137,-10.7305802034661,7.31355187687853e-27,6.63748574165703e-25
"FGF19",92.2874330644461,6.25476812996374,0.583162558199644,10.7255996497334,7.7184795304195e-27,6.97162474919034e-25
"STK31",393.737395676342,3.46190879870098,0.322845136415403,10.7231251402424,7.92784953586027e-27,7.12679857801884e-25
"E2F1",1557.86941551093,1.75083873464068,0.163291368237149,10.7221756639207,8.009671844651e-27,7.16638941270472e-25
"FAM72B",125.963546831125,2.02702410721212,0.189325670674921,10.7065465553934,9.48337284908916e-27,8.44509935218419e-25
"RAD51D",923.821835756229,0.79053500044952,0.0738412553242751,10.7058716293198,9.55273904341708e-27,8.46711935399697e-25
"TEAD4",1594.63184494449,1.50504953189619,0.140620390643672,10.7029252657244,9.86149337314997e-27,8.70013052567017e-25
"SLC46A1",698.926064042775,-2.19460155747357,0.205201812038465,-10.6948449220428,1.07599497041787e-26,9.44882990689172e-25
"SKA3",1280.06592852125,1.95629114091563,0.182951549950468,10.6929465284403,1.09825389988525e-26,9.59985252213065e-25
"CILP2",333.358871304995,3.663663977842,0.342706902722788,10.6903711268562,1.12918226147041e-26,9.82492162182144e-25
"ARHGAP11B",642.098266169194,1.65642228185006,0.155008748517238,10.6859922275023,1.18376377010648e-26,1.0252799630767e-24
"ZER1",4929.53396309481,-1.03040166733831,0.0964341288563669,-10.6850311145863,1.19608941702448e-26,1.0312465482782e-24
"PINK1",1901.82038118616,-1.39026992245057,0.130335985079017,-10.666815627378,1.45528546583236e-26,1.24904319981485e-24
"CHRNA1",71.9763562636913,2.90452450466322,0.272502191333728,10.6587198086275,1.58767767874099e-26,1.35653469416032e-24
"RUNX1",7592.2951049115,1.39378599197284,0.130836614930828,10.6528741416133,1.69063117809363e-26,1.43160232973571e-24
"CALM1",30871.3295001575,-0.970486257376307,0.0910992736922711,-10.6530625112837,1.68721266655335e-26,1.43160232973571e-24
"CDCA2",904.341787111119,2.02585862731065,0.190677715896833,10.6245169645663,2.2919560918352e-26,1.93216991777467e-24
"KDM8",261.955552811463,-1.13301303470083,0.10673591650204,-10.6151056910556,2.53507375005692e-26,2.1276672075699e-24
"TFAP2B",30.7517918543287,-5.42755282622436,0.511728782722783,-10.6063075001287,2.78540369793773e-26,2.32746860539572e-24
"MAPK15",341.426115778699,2.77463573976071,0.261676209257107,10.6033167770117,2.87595871244358e-26,2.39259582708903e-24
"VSIG10L",1242.35415606952,-3.57278718927367,0.336963731299832,-10.6028835076455,2.88931730708666e-26,2.39321269348558e-24
