"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CTHRC1",1,1,1,1,1,1
"KIF18B",1,1,1,1,1,1
"PLK1",1,1,1,1,1,1
"ROBO4",0,0,0,0,0,0
"ANLN",1,1,1,1,1,1
"BUB1B",1,1,1,1,1,1
"CDC6",1,1,1,1,1,1
"TROAP",1,1,1,1,1,1
"CENPF",1,1,1,1,1,1
"PRX",0,0,0,0,0,0
"COL10A1",1,1,1,1,1,1
"PLEKHN1",1,1,1,1,1,1
"NUF2",1,1,1,1,1,1
"CALCRL",0,0,0,0,0,0
"SPAG5",1,1,1,1,1,1
"BIRC5",1,1,1,1,1,1
"TPX2",1,1,1,1,1,1
"JAM2",0,0,0,0,0,0
"ALDH18A1",1,1,1,1,1,1
"ERCC6L",1,1,1,1,1,1
"SH2D3C",0,0,0,0,0,0
"CYP24A1",1,1,1,1,1,1
"CDH5",0,0,0,0,0,0
"MELK",1,1,1,1,1,1
"ECSCR",0,0,0,0,0,0
"E2F8",1,1,1,1,1,1
"PITX2",1,1,1,1,1,1
"GREM1",1,1,1,1,1,1
"COL11A1",1,1,1,1,1,1
"EXO1",1,1,1,1,1,1
"EFNA4",1,1,1,1,1,1
"XRCC2",1,1,1,1,1,1
"DEPDC1",1,1,1,1,1,1
"RECQL4",1,1,1,1,1,1
"CDCA8",1,1,1,1,1,1
"DEPDC1B",1,1,1,1,1,1
"ORC6",1,1,1,1,1,1
"KANK3",0,0,0,0,0,0
"KIF26B",1,1,1,1,1,1
"IGSF9",1,1,1,1,1,1
"SPAG4",1,1,1,1,1,1
"TAL1",0,0,0,0,0,0
"CYYR1",0,0,0,0,0,0
"CD101",0,0,0,0,0,0
"PPP1R14B",1,1,1,1,1,1
"CBLC",1,1,1,1,1,1
"MYZAP",0,0,0,0,0,0
"STARD13",0,0,0,0,0,0
"SYT12",1,1,1,1,1,1
"CEP55",1,1,1,1,1,1
"EFNA3",1,1,1,1,1,1
"ZYG11A",1,1,1,1,1,1
"TMEM177",1,1,1,1,1,1
"FOXF1",0,0,0,0,0,0
"CCNB1",1,1,1,1,1,1
"RAD54L",1,1,1,1,1,1
"GINS1",1,1,1,1,1,1
"SPOCK2",0,0,0,0,0,0
"FCN3",0,0,0,0,0,0
"RASAL1",1,1,1,1,1,1
"PPP1R14D",1,1,1,1,1,1
"LGR4",1,1,1,1,1,1
"CST1",1,1,1,1,1,1
"CLEC1A",0,0,0,0,0,0
"FGD5",0,0,0,0,0,0
"SMAD6",0,0,0,0,0,0
"GTSE1",1,1,1,1,1,1
"STIL",1,1,1,1,1,1
"HMGB3",1,1,1,1,1,1
"MDK",1,1,1,1,1,1
"CDCA3",1,1,1,1,1,1
"MYEOV",1,1,1,1,1,1
"BMPR2",0,0,0,0,0,0
"SRPK1",1,1,1,1,1,1
"AURKB",1,1,1,1,1,1
"EZH2",1,1,1,1,1,1
"FUT2",1,1,1,1,1,1
"ATP10B",1,1,1,1,1,1
"MCM10",1,1,1,1,1,1
"EPN3",1,1,1,1,1,1
"SKA3",1,1,1,1,1,1
"EPHA10",1,1,1,1,1,1
"RRM2",1,1,1,1,1,1
"GIMAP8",0,0,0,0,0,0
"FOXM1",1,1,1,1,1,1
"CENPA",1,1,1,1,1,1
"SPP1",1,1,1,1,1,1
"TMPRSS11E",1,1,1,1,1,1
"GJB2",1,1,1,1,1,1
"SPTBN2",1,1,1,1,1,1
"FRMD5",1,1,1,1,1,1
"PAICS",1,1,1,1,1,1
"GPT2",1,1,1,1,1,1
"PLAC9",0,0,0,0,0,0
"CAVIN2",0,0,0,0,0,0
"STARD8",0,0,0,0,0,0
"PNPLA6",0,0,0,0,0,0
"FERMT1",1,1,1,1,1,1
"PKMYT1",1,1,1,1,1,1
"PTPRB",0,0,0,0,0,0
"MYBL2",1,1,1,1,1,1
"FHL1",0,0,0,0,0,0
"CCNB2",1,1,1,1,1,1
"PSAT1",1,1,1,1,1,1
"LRRC32",0,0,0,0,0,0
"SGO1",1,1,1,1,1,1
"GCNT3",1,1,1,1,1,1
"GRK5",0,0,0,0,0,0
"EEF1A2",1,1,1,1,1,1
"PAFAH1B3",1,1,1,1,1,1
"FMO2",0,0,0,0,0,0
"SLC6A4",0,0,0,0,0,0
"KANK2",0,0,0,0,0,0
"ZWINT",1,1,1,1,1,1
"RCC1",1,1,1,1,1,1
"STX1A",1,1,1,1,1,1
"MYCT1",0,0,0,0,0,0
"CKAP2L",1,1,1,1,1,1
"ARHGEF39",1,1,1,1,1,1
"SFXN1",1,1,1,1,1,1
"ANGPT4",0,0,0,0,0,0
"OTX1",1,1,1,1,1,1
"CDC45",1,1,1,1,1,1
"ARHGEF15",0,0,0,0,0,0
"GYPE",0,0,0,0,0,0
"PERM1",1,1,1,1,1,1
"NEIL3",1,1,1,1,1,1
"ARHGEF26",0,0,0,0,0,0
"CLEC14A",0,0,0,0,0,0
"ERG",0,0,0,0,0,0
"SPTBN1",0,0,0,0,0,0
"ITPKA",1,1,1,1,1,1
"KIF11",1,1,1,1,1,1
"TTK",1,1,1,1,1,1
"C20ORF202",0,0,0,0,0,0
"MKI67",1,1,1,1,1,1
"NDC80",1,1,1,1,1,1
"HMMR",1,1,1,1,1,1
"MND1",1,1,1,1,1,1
"CELSR3",1,1,1,1,1,1
"NOVA2",0,0,0,0,0,0
"POLQ",1,1,1,1,1,1
"NCAPG",1,1,1,1,1,1
"NME1",1,1,1,1,1,1
"SLC2A1",1,1,1,1,1,1
"PRAME",1,1,1,1,1,1
"CSRNP1",0,0,0,0,0,0
"SASH1",0,0,0,0,0,0
"NCAPH",1,1,1,1,1,1
"HTR3A",1,1,1,1,1,1
"FABP4",0,0,0,0,0,0
"CASKIN2",0,0,0,0,0,0
"CCM2L",0,0,0,0,0,0
"PPAT",1,1,1,1,1,1
"CDCA5",1,1,1,1,1,1
"ADRB2",0,0,0,0,0,0
"TRPM8",1,1,1,1,1,1
"PCLAF",1,1,1,1,1,1
"FGL1",1,1,1,1,1,1
"CLEC3B",0,0,0,0,0,0
"RMI2",1,1,1,1,1,1
"SNRK",0,0,0,0,0,0
"PEAK1",0,0,0,0,0,0
"NUSAP1",1,1,1,1,1,1
"HS6ST2",1,1,1,1,1,1
"MMRN2",0,0,0,0,0,0
"OCIAD2",1,1,1,1,1,1
"ARHGAP6",0,0,0,0,0,0
"AGER",0,0,0,0,0,0
"LYVE1",0,0,0,0,0,0
"GPR146",0,0,0,0,0,0
"STX12",0,0,0,0,0,0
"CA9",1,1,1,1,1,1
"USHBP1",0,0,0,0,0,0
"BRIP1",1,1,1,1,1,1
"THSD1",0,0,0,0,0,0
"CAT",0,0,0,0,0,0
"PDLIM2",0,0,0,0,0,0
"ESPL1",1,1,1,1,1,1
"PLPP2",1,1,1,1,1,1
"RGS17",1,1,1,1,1,1
"CAV1",0,0,0,0,0,0
"ENTPD8",1,1,1,1,1,1
"NDST1",0,0,0,0,0,0
"SOX7",0,0,0,0,0,0
"MYO19",1,1,1,1,1,1
"SPINK1",1,1,1,1,1,1
"SLC25A10",1,1,1,1,1,1
"GPRIN1",1,1,1,1,1,1
"C17ORF53",1,1,1,1,1,1
"UNC5CL",1,1,1,1,1,1
"MNX1",1,1,1,1,1,1
"KISS1R",1,1,1,1,1,1
"EME1",1,1,1,1,1,1
"PDIA4",1,1,1,1,1,1
"VIPR1",0,0,0,0,0,0
"TFAP2A",1,1,1,1,1,1
"CD93",0,0,0,0,0,0
"PRC1",1,1,1,1,1,1
"CCNA2",1,1,1,1,1,1
"CDT1",1,1,1,1,1,1
"GRASP",0,0,0,0,0,0
"NECAB1",0,0,0,0,0,0
"RAB26",1,1,1,1,1,1
"TK1",1,1,1,1,1,1
"GINS2",1,1,1,1,1,1
"B4GALNT4",1,1,1,1,1,1
"CDCA2",1,1,1,1,1,1
"SERINC1",0,0,0,0,0,0
"RHBDL2",1,1,1,1,1,1
"VIL1",1,1,1,1,1,1
"SLC39A8",0,0,0,0,0,0
"EMCN",0,0,0,0,0,0
"TMEM100",0,0,0,0,0,0
"PBK",1,1,1,1,1,1
"IQANK1",1,1,1,1,1,1
"RXFP1",0,0,0,0,0,0
"RASIP1",0,0,0,0,0,0
"SGCG",0,0,0,0,0,0
"GRHL3",1,1,1,1,1,1
"LMO2",0,0,0,0,0,0
"TICRR",1,1,1,1,1,1
"CABYR",1,1,1,1,1,1
"MMP13",1,1,1,1,1,1
"CCNE1",1,1,1,1,1,1
"PPP1R15A",0,0,0,0,0,0
"TFR2",1,1,1,1,1,1
"XDH",1,1,1,1,1,1
"KIFC1",1,1,1,1,1,1
"SPC24",1,1,1,1,1,1
"DENND3",0,0,0,0,0,0
"C1ORF112",1,1,1,1,1,1
"AOC3",0,0,0,0,0,0
"RHOJ",0,0,0,0,0,0
"QKI",0,0,0,0,0,0
"ATIC",1,1,1,1,1,1
"RGS9",0,0,0,0,0,0
"FEZ1",0,0,0,0,0,0
"ASF1B",1,1,1,1,1,1
"STRA6",1,1,1,1,1,1
"KIF15",1,1,1,1,1,1
"TNS1",0,0,0,0,0,0
"HELLS",1,1,1,1,1,1
"NLRC4",0,0,0,0,0,0
"AKAP2",0,0,0,0,0,0
"FAM111B",1,1,1,1,1,1
"HHIPL2",1,1,1,1,1,1
"CAVIN1",0,0,0,0,0,0
"MSTO1",1,1,1,1,1,1
"CHAF1B",1,1,1,1,1,1
"HIST1H2BD",1,1,1,1,1,1
"BARX1",1,1,1,1,1,1
"ADPRH",0,0,0,0,0,0
"SKA1",1,1,1,1,1,1
"PIMREG",1,1,1,1,1,1
"KDELR3",1,1,1,1,1,1
"ORC1",1,1,1,1,1,1
"NECTIN4",1,1,1,1,1,1
"SYT7",1,1,1,1,1,1
"CENPI",1,1,1,1,1,1
"TNNC1",0,0,0,0,0,0
"TMEM204",0,0,0,0,0,0
"ARHGAP31",0,0,0,0,0,0
"PLEK2",1,1,1,1,1,1
"LYPD1",1,1,1,1,1,1
"TONSL",1,1,1,1,1,1
"MCM4",1,1,1,1,1,1
"SLIT2",0,0,0,0,0,0
"KNL1",1,1,1,1,1,1
"BCL2L15",1,1,1,1,1,1
"KAT2A",1,1,1,1,1,1
"C14ORF132",0,0,0,0,0,0
"GPD1",0,0,0,0,0,0
"HEG1",0,0,0,0,0,0
"CNOT11",1,1,1,1,1,1
"FXYD1",0,0,0,0,0,0
"ADARB1",0,0,0,0,0,0
"PAEP",1,1,1,1,1,1
"FEZF1",1,1,1,1,1,1
"HIGD1B",0,0,0,0,0,0
"SOX17",0,0,0,0,0,0
"KNTC1",1,1,1,1,1,1
"KLF6",0,0,0,0,0,0
"WFS1",0,0,0,0,0,0
"TACC1",0,0,0,0,0,0
"ONECUT1",1,1,1,1,1,1
"SEMA6A",0,0,0,0,0,0
"PITX1",1,1,1,1,1,1
"GLIPR2",0,0,0,0,0,0
"MYADM",0,0,0,0,0,0
"GIMAP6",0,0,0,0,0,0
"LMCD1",0,0,0,0,0,0
"RDM1",1,1,1,1,1,1
"NMU",1,1,1,1,1,1
"INMT",0,0,0,0,0,0
"JPH4",0,0,0,0,0,0
"DMBX1",1,1,1,1,1,1
"B3GNT6",1,1,1,1,1,1
"RHBDL1",1,1,1,1,1,1
"AURKA",1,1,1,1,1,1
"BUB1",1,1,1,1,1,1
"AGTPBP1",0,0,0,0,0,0
"CNTD2",1,1,1,1,1,1
"DBNDD1",1,1,1,1,1,1
"FGB",1,1,1,1,1,1
"C11ORF86",1,1,1,1,1,1
"SALL4",1,1,1,1,1,1
"ANOS1",0,0,0,0,0,0
"RSPO1",0,0,0,0,0,0
"CMTM2",0,0,0,0,0,0
"YBX2",1,1,1,1,1,1
"CLIC5",0,0,0,0,0,0
"MAST1",1,1,1,1,1,1
"CGREF1",1,1,1,1,1,1
"ANGPTL7",0,0,0,0,0,0
"EFCC1",0,0,0,0,0,0
"SERINC2",1,1,1,1,1,1
"PODXL2",1,1,1,1,1,1
"AKR7A3",1,1,1,1,1,1
"FRMD3",0,0,0,0,0,0
"HPS5",0,0,0,0,0,0
"ESCO2",1,1,1,1,1,1
"SCUBE1",0,0,0,0,0,0
"FAM110D",0,0,0,0,0,0
"CCNF",1,1,1,1,1,1
"GALNT14",1,1,1,1,1,1
"DNAJC12",1,1,1,1,1,1
"DNA2",1,1,1,1,1,1
"KCNN4",1,1,1,1,1,1
"HBA2",0,0,0,0,0,0
"ARHGEF16",1,1,1,1,1,1
"P3H4",1,1,1,1,1,1
"AOC1",1,1,1,1,1,1
"C1QTNF6",1,1,1,1,1,1
"FAM46B",0,0,0,0,0,0
"KNOP1",1,1,1,1,1,1
"MARCKSL1",1,1,1,1,1,1
"POLE2",1,1,1,1,1,1
"SLC24A2",1,1,1,1,1,1
"P2RY6",1,1,1,1,1,1
"NMUR1",0,0,0,0,0,0
"FAM136A",1,1,1,1,1,1
"PROM2",1,1,1,1,1,1
"KCNAB1",0,0,0,0,0,0
"GNAQ",0,0,0,0,0,0
"TNFRSF21",1,1,1,1,1,1
"KIF23",1,1,1,1,1,1
"CENPU",1,1,1,1,1,1
"TFF1",1,1,1,1,1,1
"FLAD1",1,1,1,1,1,1
"DNAH14",1,1,1,1,1,1
"SAMD10",1,1,1,1,1,1
"MMP1",1,1,1,1,1,1
"SESN1",0,0,0,0,0,0
"IL3RA",0,0,0,0,0,0
"SLC35F2",1,1,1,1,1,1
"GPM6A",0,0,0,0,0,0
"HBEGF",0,0,0,0,0,0
"CENPE",1,1,1,1,1,1
"LTBP4",0,0,0,0,0,0
"NLN",1,1,1,1,1,1
"MYO7A",1,1,1,1,1,1
"RHBG",1,1,1,1,1,1
"NARF",1,1,1,1,1,1
"C2CD4A",1,1,1,1,1,1
"FHL5",0,0,0,0,0,0
"AGMAT",1,1,1,1,1,1
"TRAIP",1,1,1,1,1,1
"HBB",0,0,0,0,0,0
"TGFBR3",0,0,0,0,0,0
"STXBP6",0,0,0,0,0,0
"DNAJC22",1,1,1,1,1,1
"LHFPL6",0,0,0,0,0,0
"DLL3",1,1,1,1,1,1
"CDKN3",1,1,1,1,1,1
"HNF4G",1,1,1,1,1,1
"CILP2",1,1,1,1,1,1
"HYAL2",0,0,0,0,0,0
"PHKA1",1,1,1,1,1,1
"CHEK1",1,1,1,1,1,1
"THBD",0,0,0,0,0,0
"FANCI",1,1,1,1,1,1
"RAI2",0,0,0,0,0,0
"GPIHBP1",0,0,0,0,0,0
"DOCK4",0,0,0,0,0,0
"EPCAM",1,1,1,1,1,1
"MAD2L1",1,1,1,1,1,1
"ECE2",1,1,1,1,1,1
"AKR1B10",1,1,1,1,1,1
"RCAN1",0,0,0,0,0,0
"PLXNB3",1,1,1,1,1,1
"LDLR",0,0,0,0,0,0
"MCEMP1",0,0,0,0,0,0
"SPRYD7",0,0,0,0,0,0
"ALAS2",0,0,0,0,0,0
"PDE5A",0,0,0,0,0,0
"F8",0,0,0,0,0,0
"GIMAP1",0,0,0,0,0,0
"JCAD",0,0,0,0,0,0
"TCN1",1,1,1,1,1,1
"TMEM63C",1,1,1,1,1,1
"CGNL1",0,0,0,0,0,0
"CSTF2",1,1,1,1,1,1
"PKHD1L1",0,0,0,0,0,0
"CDCA7",1,1,1,1,1,1
"ECT2",1,1,1,1,1,1
"SIRPB1",0,0,0,0,0,0
"STYK1",1,1,1,1,1,1
"GPX2",1,1,1,1,1,1
"TSACC",1,1,1,1,1,1
"PTTG1",1,1,1,1,1,1
"TIE1",0,0,0,0,0,0
"TRAP1",1,1,1,1,1,1
"VSIR",0,0,0,0,0,0
"ADGRF4",1,1,1,1,1,1
"CCT3",1,1,1,1,1,1
"GGCT",1,1,1,1,1,1
"WFDC3",1,1,1,1,1,1
"SHCBP1",1,1,1,1,1,1
"TRAF4",1,1,1,1,1,1
"TERT",1,1,1,1,1,1
"CLSPN",1,1,1,1,1,1
"ST8SIA6",0,0,0,0,0,0
"ZNF106",0,0,0,0,0,0
"SCN4B",0,0,0,0,0,0
"GAB1",0,0,0,0,0,0
"EPM2A",0,0,0,0,0,0
"LRRN3",0,0,0,0,0,0
"PHACTR2",0,0,0,0,0,0
"BTNL9",0,0,0,0,0,0
"F12",1,1,1,1,1,1
"SPDEF",1,1,1,1,1,1
"PLPP3",0,0,0,0,0,0
"C1ORF74",1,1,1,1,1,1
"FANCA",1,1,1,1,1,1
"ALG1L",1,1,1,1,1,1
"SMYD5",2,2,2,2,2,2
"FREM3",0,0,0,0,0,0
"E2F2",1,1,1,1,1,1
"GSTM5",0,0,0,0,0,0
"NCKAP5",0,0,0,0,0,0
"C1ORF131",1,1,1,1,1,1
"TMEM182",1,1,1,1,1,1
"INPP5K",0,0,0,0,0,0
"ABCC3",1,1,1,1,1,1
"CCDC141",0,0,0,0,0,0
"CARD14",1,1,1,1,1,1
"HBA1",0,0,0,0,0,0
"PPM1F",0,0,0,0,0,0
"S100P",1,1,1,1,1,1
"CHRNA5",1,1,1,1,1,1
"FAM189A2",0,0,0,0,0,0
"MUC3A",1,1,1,1,1,1
"TGFBR2",0,0,0,0,0,0
"KIF1C",0,0,0,0,0,0
"MANF",1,1,1,1,1,1
"BLM",1,1,1,1,1,1
"TRPV2",0,0,0,0,0,0
"SLC50A1",1,1,1,1,1,1
"NXPH3",0,0,0,0,0,0
"SLC4A1",0,0,0,0,0,0
"SYNM",0,0,0,0,0,0
"PTGES",1,1,1,1,1,1
"JDP2",0,0,0,0,0,0
"SOX4",1,1,1,1,1,1
"NOTCH4",0,0,0,0,0,0
"FXYD6",0,0,0,0,0,0
"BARX2",1,1,1,1,1,1
"N4BP1",2,2,2,2,2,2
"CDK1",1,1,1,1,1,1
"THBS2",1,1,1,1,1,1
"ONECUT2",1,1,1,1,1,1
"OSBPL11",2,2,2,2,2,2
"TCF21",0,0,0,0,0,0
"GMPPA",1,1,1,1,1,1
"SPN",0,0,0,0,0,0
"COX7A1",0,0,0,0,0,0
"PAPSS1",2,2,2,2,2,2
"ADAMTS14",1,1,1,1,1,1
"E2F3",1,1,1,1,1,1
"LGSN",1,1,1,1,1,1
"CCDC85A",0,0,0,0,0,0
"TIMELESS",1,1,1,1,1,1
"SFXN4",1,1,1,1,1,1
"CD300LG",0,0,0,0,0,0
"HMGA1",1,1,1,1,1,1
"ERO1A",1,1,1,1,1,1
"EIF2AK1",1,1,1,1,1,1
"PHACTR1",0,0,0,0,0,0
"FERMT2",0,0,0,0,0,0
"INAVA",1,1,1,1,1,1
"COLEC10",0,0,0,0,0,0
"BCL6B",0,0,0,0,0,0
"DUSP13",1,1,1,1,1,1
"KPNA2",1,1,1,1,1,1
"ARHGAP40",1,1,1,1,1,1
"DONSON",1,1,1,1,1,1
"ANGPTL1",0,0,0,0,0,0
"CBX8",1,1,1,1,1,1
"FPR2",0,0,0,0,0,0
"OVCH1",0,0,0,0,0,0
"PLPP4",1,1,1,1,1,1
"CD5L",0,0,0,0,0,0
"NKX1-2",1,1,1,1,1,1
"C1ORF61",1,1,1,1,1,1
"CPNE7",1,1,1,1,1,1
"TFAP4",1,1,1,1,1,1
"CP",1,1,1,1,1,1
"RAD51",1,1,1,1,1,1
"CA4",0,0,0,0,0,0
"GINS4",1,1,1,1,1,1
"WNT3A",0,0,0,0,0,0
"TBX15",1,1,1,1,1,1
"CLDN5",0,0,0,0,0,0
"BNIP2",2,2,2,2,2,2
"GALNT7",1,1,1,1,1,1
"C6ORF222",1,1,1,1,1,1
"SPC25",1,1,1,1,1,1
"INHA",1,1,1,1,1,1
"CCDC150",1,1,1,1,1,1
"CPS1",1,1,1,1,1,1
"COL17A1",1,1,1,1,1,1
"SEC22C",2,2,2,2,2,2
"KRT16",1,1,1,1,1,1
"PIAS1",2,2,2,2,2,2
"FLI1",0,0,0,0,0,0
"VWF",0,0,0,0,0,0
"SEMA5A",0,0,0,0,0,0
"ADGRE3",0,0,0,0,0,0
"NPR1",0,0,0,0,0,0
"NPM3",1,1,1,1,1,1
"C11ORF80",1,1,1,1,1,1
"SLC25A25",0,0,0,0,0,0
"MEF2A",2,2,2,2,2,2
"MTMR10",0,0,0,0,0,0
"ARC",0,0,0,0,0,0
"KIF17",0,0,0,0,0,0
"COX4I2",0,0,0,0,0,0
"MS4A7",0,0,0,0,0,0
"MCM2",1,1,1,1,1,1
"IL37",1,1,1,1,1,1
"TMEM88",0,0,0,0,0,0
"AFAP1L1",0,0,0,0,0,0
"SLC25A39",1,1,1,1,1,1
"ST6GALNAC6",0,0,0,0,0,0
"ADAMTS8",0,0,0,0,0,0
"GAPDH",1,1,1,1,1,1
"ZNF695",1,1,1,1,1,1
"JPT1",1,1,1,1,1,1
"RASGEF1B",0,0,0,0,0,0
"WNT3",1,1,1,1,1,1
"IL36RN",1,1,1,1,1,1
"CDC25A",1,1,1,1,1,1
"ADAM12",1,1,1,1,1,1
"PEAR1",0,0,0,0,0,0
"TUBB1",0,0,0,0,0,0
"ARL13B",0,0,0,0,0,0
"FGR",0,0,0,0,0,0
"KIAA0907",1,1,1,1,1,1
"FEN1",1,1,1,1,1,1
"RMDN3",2,2,2,2,2,2
"MUC13",1,1,1,1,1,1
"SLCO5A1",1,1,1,1,1,1
"ALKAL2",0,0,0,0,0,0
"IGF2BP1",1,1,1,1,1,1
"LARGE2",1,1,1,1,1,1
"B4GALT2",1,1,1,1,1,1
"CENPK",1,1,1,1,1,1
"C10ORF67",0,0,0,0,0,0
"RILPL2",0,0,0,0,0,0
"ADAMTS1",0,0,0,0,0,0
"ASPA",0,0,0,0,0,0
"IL1RAPL2",1,1,1,1,1,1
"SLC7A5",1,1,1,1,1,1
"COL1A1",1,1,1,1,1,1
"PLCL1",0,0,0,0,0,0
"BAIAP2L2",1,1,1,1,1,1
"GYPC",0,0,0,0,0,0
"SPP2",1,1,1,1,1,1
"DPEP2",0,0,0,0,0,0
"CEACAM5",1,1,1,1,1,1
"SYNPO",0,0,0,0,0,0
"TNR",0,0,0,0,0,0
"LMNB1",1,1,1,1,1,1
"RNF144B",0,0,0,0,0,0
"RS1",0,0,0,0,0,0
"SPARCL1",0,0,0,0,0,0
"PCP4",1,1,1,1,1,1
"TBX3",0,0,0,0,0,0
"FKBP11",1,1,1,1,1,1
"SYNJ2",1,1,1,1,1,1
"DKC1",1,1,1,1,1,1
"FANCD2",1,1,1,1,1,1
"FOXI3",1,1,1,1,1,1
"CLEC4M",0,0,0,0,0,0
"HOXB9",1,1,1,1,1,1
"HAVCR1",1,1,1,1,1,1
"RALGPS2",1,1,1,1,1,1
"PKP3",1,1,1,1,1,1
"PPP2R2C",1,1,1,1,1,1
"CMTM5",0,0,0,0,0,0
"KRT80",1,1,1,1,1,1
"MROH6",1,1,1,1,1,1
"PPM1D",2,2,2,2,2,2
"TOM1L2",0,0,0,0,0,0
"SBK1",1,1,1,1,1,1
"SLC52A2",1,1,1,1,1,1
"KLF9",0,0,0,0,0,0
"TNFSF11",1,1,1,1,1,1
"XPR1",1,1,1,1,1,1
"KRTAP4-1",1,1,1,1,1,1
"KIAA0040",0,0,0,0,0,0
"RBMS2",0,0,0,0,0,0
"PLK4",1,1,1,1,1,1
"PROC",1,1,1,1,1,1
"NPW",1,1,1,1,1,1
"ARSH",1,1,1,1,1,1
"PCDH12",0,0,0,0,0,0
"TSPAN18",0,0,0,0,0,0
"PRR19",1,1,1,1,1,1
"APOLD1",0,0,0,0,0,0
"CDH17",1,1,1,1,1,1
"BOP1",1,1,1,1,1,1
"DNASE1L3",0,0,0,0,0,0
"ADCY4",0,0,0,0,0,0
"ANKRD22",1,1,1,1,1,1
"PALMD",0,0,0,0,0,0
"SNX1",2,2,2,2,2,2
"TRIP13",1,1,1,1,1,1
"CASKIN1",1,1,1,1,1,1
"DPP6",0,0,0,0,0,0
"ANKRD1",0,0,0,0,0,0
"GUCY1A2",0,0,0,0,0,0
"HPDL",1,1,1,1,1,1
"AKR1B15",1,1,1,1,1,1
"KLF13",0,0,0,0,0,0
"UNC45B",0,0,0,0,0,0
"WDR46",2,2,2,2,2,2
"RBBP8NL",1,1,1,1,1,1
"AMOTL1",0,0,0,0,0,0
"FIG4",2,2,2,2,2,2
"LBX2",1,1,1,1,1,1
"CAV2",0,0,0,0,0,0
"C5ORF34",1,1,1,1,1,1
"ABI3BP",0,0,0,0,0,0
"SELP",0,0,0,0,0,0
"P4HB",1,1,1,1,1,1
"C20ORF194",0,0,0,0,0,0
"FAM162B",0,0,0,0,0,0
"NETO1",1,1,1,1,1,1
"WDR62",1,1,1,1,1,1
"ECEL1",1,1,1,1,1,1
"KIAA1324L",0,0,0,0,0,0
"FGF11",1,1,1,1,1,1
"POLR2H",1,1,1,1,1,1
"MMP12",1,1,1,1,1,1
"GAD1",1,1,1,1,1,1
"STEAP1",1,1,1,1,1,1
"VARS",1,1,1,1,1,1
"PLAC1",1,1,1,1,1,1
"PSMG3",1,1,1,1,1,1
"ST14",1,1,1,1,1,1
"LAMP3",0,0,0,0,0,0
"RECK",0,0,0,0,0,0
"SNX22",0,0,0,0,0,0
"CSF3",0,0,0,0,0,0
"LATS2",0,0,0,0,0,0
"LHFPL5",1,1,1,1,1,1
"PMM2",1,1,1,1,1,1
"HMGA2",1,1,1,1,1,1
"FAM212B",0,0,0,0,0,0
"PDX1",1,1,1,1,1,1
"CDO1",0,0,0,0,0,0
"MGAT3",0,0,0,0,0,0
"TLCD1",1,1,1,1,1,1
"NXPH4",1,1,1,1,1,1
"KCTD10",2,2,2,2,2,2
"DUS1L",1,1,1,1,1,1
"DKK2",0,0,0,0,0,0
"PHLDA2",1,1,1,1,1,1
"SLC29A4",1,1,1,1,1,1
"FIGNL1",1,1,1,1,1,1
"GNL3",1,1,1,1,1,1
"IRAK1",1,1,1,1,1,1
"KRT81",1,1,1,1,1,1
"TARS2",1,1,1,1,1,1
